GeoFips,GeoName,Year,BEA Population
96000,Southwest,1962,14930000
97000,Rocky Mountain,1962,4580000
98000,Far West,1962,23114000
Legend / Footnotes:,,1962,
1/ Census Bureau midyear population estimate. Estimates for 2010-2019 reflect Census Bureau midyear state population estimates available as of December 2019.,,1962,
* Estimates prior to 1950 are not available for Alaska and Hawaii.,,1962,
Note. All dollar estimates are in millions of current dollars (not adjusted for inflation). Calculations are performed on unrounded data.,,1962,
,,1962,
"Last updated: September 24, 2020-- revised statistics for 2013-2019.",,1962,
0,United States,1963,188434000
1000,Alabama,1963,3358000
2000,Alaska ,1963,256000
4000,Arizona,1963,1521000
5000,Arkansas,1963,1875000
6000,California,1963,17668000
8000,Colorado,1963,1936000
9000,Connecticut,1963,2727000
10000,Delaware,1963,483000
11000,District of Columbia,1963,798000
12000,Florida,1963,5628000
13000,Georgia,1963,4172000
15000,Hawaii ,1963,682000
16000,Idaho,1963,683000
17000,Illinois,1963,10402000
18000,Indiana,1963,4799000
19000,Iowa,1963,2747000
20000,Kansas,1963,2217000
21000,Kentucky,1963,3096000
22000,Louisiana,1963,3377000
23000,Maine,1963,993000
24000,Maryland,1963,3386000
25000,Massachusetts,1963,5344000
26000,Michigan,1963,8058000
27000,Minnesota,1963,3531000
28000,Mississippi,1963,2244000
29000,Missouri,1963,4392000
30000,Montana,1963,703000
31000,Nebraska,1963,1476000
32000,Nevada,1963,397000
33000,New Hampshire,1963,649000
34000,New Jersey,1963,6531000
35000,New Mexico,1963,989000
36000,New York,1963,17461000
37000,North Carolina,1963,4742000
38000,North Dakota,1963,644000
39000,Ohio,1963,9986000
40000,Oklahoma,1963,2439000
41000,Oregon,1963,1853000
42000,Pennsylvania,1963,11424000
44000,Rhode Island,1963,876000
45000,South Carolina,1963,2460000
46000,South Dakota,1963,708000
47000,Tennessee,1963,3718000
48000,Texas,1963,10159000
49000,Utah,1963,974000
50000,Vermont,1963,397000
51000,Virginia,1963,4276000
53000,Washington,1963,2955000
54000,West Virginia,1963,1796000
55000,Wisconsin,1963,4112000
56000,Wyoming,1963,336000
91000,New England,1963,10986000
92000,Mideast,1963,40083000
93000,Great Lakes,1963,37357000
94000,Plains,1963,15715000
95000,Southeast,1963,40742000
96000,Southwest,1963,15108000
97000,Rocky Mountain,1963,4632000
98000,Far West,1963,23811000
Legend / Footnotes:,,1963,
1/ Census Bureau midyear population estimate. Estimates for 2010-2019 reflect Census Bureau midyear state population estimates available as of December 2019.,,1963,
* Estimates prior to 1950 are not available for Alaska and Hawaii.,,1963,
Note. All dollar estimates are in millions of current dollars (not adjusted for inflation). Calculations are performed on unrounded data.,,1963,
,,1963,
"Last updated: September 24, 2020-- revised statistics for 2013-2019.",,1963,
0,United States,1964,191085000
1000,Alabama,1964,3395000
2000,Alaska ,1964,263000
4000,Arizona,1964,1556000
5000,Arkansas,1964,1897000
6000,California,1964,18151000
8000,Colorado,1964,1970000
9000,Connecticut,1964,2798000
10000,Delaware,1964,497000
11000,District of Columbia,1964,798000
12000,Florida,1964,5781000
13000,Georgia,1964,4258000
15000,Hawaii ,1964,700000
16000,Idaho,1964,680000
17000,Illinois,1964,10580000
18000,Indiana,1964,4856000
19000,Iowa,1964,2746000
20000,Kansas,1964,2209000
21000,Kentucky,1964,3129000
22000,Louisiana,1964,3446000
23000,Maine,1964,993000
24000,Maryland,1964,3492000
25000,Massachusetts,1964,5448000
26000,Michigan,1964,8187000
27000,Minnesota,1964,3558000
28000,Mississippi,1964,2241000
29000,Missouri,1964,4442000
30000,Montana,1964,706000
31000,Nebraska,1964,1482000
32000,Nevada,1964,426000
33000,New Hampshire,1964,663000
34000,New Jersey,1964,6660000
35000,New Mexico,1964,1006000
36000,New York,1964,17589000
37000,North Carolina,1964,4802000
38000,North Dakota,1964,649000
39000,Ohio,1964,10080000
40000,Oklahoma,1964,2446000
41000,Oregon,1964,1888000
42000,Pennsylvania,1964,11519000
44000,Rhode Island,1964,885000
45000,South Carolina,1964,2475000
46000,South Dakota,1964,701000
47000,Tennessee,1964,3771000
48000,Texas,1964,10270000
49000,Utah,1964,978000
50000,Vermont,1964,399000
51000,Virginia,1964,4357000
53000,Washington,1964,2961000
54000,West Virginia,1964,1797000
55000,Wisconsin,1964,4165000
56000,Wyoming,1964,339000
91000,New England,1964,11186000
92000,Mideast,1964,40555000
93000,Great Lakes,1964,37868000
94000,Plains,1964,15787000
95000,Southeast,1964,41349000
96000,Southwest,1964,15278000
97000,Rocky Mountain,1964,4673000
98000,Far West,1964,24389000
Legend / Footnotes:,,1964,
1/ Census Bureau midyear population estimate. Estimates for 2010-2019 reflect Census Bureau midyear state population estimates available as of December 2019.,,1964,
* Estimates prior to 1950 are not available for Alaska and Hawaii.,,1964,
Note. All dollar estimates are in millions of current dollars (not adjusted for inflation). Calculations are performed on unrounded data.,,1964,
,,1964,
"Last updated: September 24, 2020-- revised statistics for 2013-2019.",,1964,
0,United States,1965,193460000
1000,Alabama,1965,3443000
2000,Alaska ,1965,271000
4000,Arizona,1965,1584000
5000,Arkansas,1965,1894000
6000,California,1965,18585000
8000,Colorado,1965,1985000
9000,Connecticut,1965,2857000
10000,Delaware,1965,507000
11000,District of Columbia,1965,797000
12000,Florida,1965,5954000
13000,Georgia,1965,4332000
15000,Hawaii ,1965,704000
16000,Idaho,1965,686000
17000,Illinois,1965,10693000
18000,Indiana,1965,4922000
19000,Iowa,1965,2742000
20000,Kansas,1965,2206000
21000,Kentucky,1965,3140000
22000,Louisiana,1965,3496000
23000,Maine,1965,997000
24000,Maryland,1965,3600000
25000,Massachusetts,1965,5502000
26000,Michigan,1965,8357000
27000,Minnesota,1965,3592000
28000,Mississippi,1965,2246000
29000,Missouri,1965,4467000
30000,Montana,1965,706000
31000,Nebraska,1965,1471000
32000,Nevada,1965,444000
33000,New Hampshire,1965,676000
34000,New Jersey,1965,6767000
35000,New Mexico,1965,1012000
36000,New York,1965,17734000
37000,North Carolina,1965,4863000
38000,North Dakota,1965,649000
39000,Ohio,1965,10201000
40000,Oklahoma,1965,2440000
41000,Oregon,1965,1937000
42000,Pennsylvania,1965,11620000
44000,Rhode Island,1965,893000
45000,South Carolina,1965,2494000
46000,South Dakota,1965,692000
47000,Tennessee,1965,3798000
48000,Texas,1965,10378000
49000,Utah,1965,994000
50000,Vermont,1965,404000
51000,Virginia,1965,4411000
53000,Washington,1965,2967000
54000,West Virginia,1965,1786000
55000,Wisconsin,1965,4232000
56000,Wyoming,1965,332000
91000,New England,1965,11329000
92000,Mideast,1965,41025000
93000,Great Lakes,1965,38405000
94000,Plains,1965,15819000
95000,Southeast,1965,41857000
96000,Southwest,1965,15414000
97000,Rocky Mountain,1965,4703000
98000,Far West,1965,24908000
Legend / Footnotes:,,1965,
1/ Census Bureau midyear population estimate. Estimates for 2010-2019 reflect Census Bureau midyear state population estimates available as of December 2019.,,1965,
* Estimates prior to 1950 are not available for Alaska and Hawaii.,,1965,
Note. All dollar estimates are in millions of current dollars (not adjusted for inflation). Calculations are performed on unrounded data.,,1965,
,,1965,
"Last updated: September 24, 2020-- revised statistics for 2013-2019.",,1965,
0,United States,1966,195499000
1000,Alabama,1966,3464000
2000,Alaska ,1966,271000
4000,Arizona,1966,1614000
5000,Arkansas,1966,1899000
6000,California,1966,18858000
8000,Colorado,1966,2007000
9000,Connecticut,1966,2903000
10000,Delaware,1966,516000
11000,District of Columbia,1966,791000
12000,Florida,1966,6104000
13000,Georgia,1966,4379000
15000,Hawaii ,1966,710000
16000,Idaho,1966,689000
17000,Illinois,1966,10836000
18000,Indiana,1966,4999000
19000,Iowa,1966,2762000
20000,Kansas,1966,2200000
21000,Kentucky,1966,3147000
22000,Louisiana,1966,3550000
23000,Maine,1966,999000
24000,Maryland,1966,3695000
25000,Massachusetts,1966,5535000
26000,Michigan,1966,8512000
27000,Minnesota,1966,3617000
28000,Mississippi,1966,2245000
29000,Missouri,1966,4523000
30000,Montana,1966,707000
31000,Nebraska,1966,1456000
32000,Nevada,1966,446000
33000,New Hampshire,1966,681000
34000,New Jersey,1966,6851000
35000,New Mexico,1966,1007000
36000,New York,1966,17843000
37000,North Carolina,1966,4896000
38000,North Dakota,1966,647000
39000,Ohio,1966,10330000
40000,Oklahoma,1966,2454000
41000,Oregon,1966,1969000
42000,Pennsylvania,1966,11664000
44000,Rhode Island,1966,899000
45000,South Carolina,1966,2520000
46000,South Dakota,1966,683000
47000,Tennessee,1966,3822000
48000,Texas,1966,10492000
49000,Utah,1966,1009000
50000,Vermont,1966,413000
51000,Virginia,1966,4456000
53000,Washington,1966,3057000
54000,West Virginia,1966,1775000
55000,Wisconsin,1966,4274000
56000,Wyoming,1966,323000
91000,New England,1966,11430000
92000,Mideast,1966,41360000
93000,Great Lakes,1966,38951000
94000,Plains,1966,15888000
95000,Southeast,1966,42257000
96000,Southwest,1966,15567000
97000,Rocky Mountain,1966,4735000
98000,Far West,1966,25311000
Legend / Footnotes:,,1966,
1/ Census Bureau midyear population estimate. Estimates for 2010-2019 reflect Census Bureau midyear state population estimates available as of December 2019.,,1966,
* Estimates prior to 1950 are not available for Alaska and Hawaii.,,1966,
Note. All dollar estimates are in millions of current dollars (not adjusted for inflation). Calculations are performed on unrounded data.,,1966,
,,1966,
"Last updated: September 24, 2020-- revised statistics for 2013-2019.",,1966,
0,United States,1967,197375000
1000,Alabama,1967,3458000
2000,Alaska ,1967,278000
4000,Arizona,1967,1646000
5000,Arkansas,1967,1901000
6000,California,1967,19176000
8000,Colorado,1967,2053000
9000,Connecticut,1967,2935000
10000,Delaware,1967,525000
11000,District of Columbia,1967,791000
12000,Florida,1967,6242000
13000,Georgia,1967,4408000
15000,Hawaii ,1967,723000
16000,Idaho,1967,688000
17000,Illinois,1967,10947000
18000,Indiana,1967,5053000
19000,Iowa,1967,2793000
20000,Kansas,1967,2197000
21000,Kentucky,1967,3172000
22000,Louisiana,1967,3581000
23000,Maine,1967,1004000
24000,Maryland,1967,3757000
25000,Massachusetts,1967,5594000
26000,Michigan,1967,8630000
27000,Minnesota,1967,3659000
28000,Mississippi,1967,2228000
29000,Missouri,1967,4539000
30000,Montana,1967,701000
31000,Nebraska,1967,1457000
32000,Nevada,1967,449000
33000,New Hampshire,1967,697000
34000,New Jersey,1967,6928000
35000,New Mexico,1967,1000000
36000,New York,1967,17935000
37000,North Carolina,1967,4952000
38000,North Dakota,1967,626000
39000,Ohio,1967,10414000
40000,Oklahoma,1967,2489000
41000,Oregon,1967,1979000
42000,Pennsylvania,1967,11681000
44000,Rhode Island,1967,909000
45000,South Carolina,1967,2533000
46000,South Dakota,1967,671000
47000,Tennessee,1967,3859000
48000,Texas,1967,10599000
49000,Utah,1967,1019000
50000,Vermont,1967,423000
51000,Virginia,1967,4508000
53000,Washington,1967,3174000
54000,West Virginia,1967,1769000
55000,Wisconsin,1967,4303000
56000,Wyoming,1967,322000
91000,New England,1967,11562000
92000,Mideast,1967,41617000
93000,Great Lakes,1967,39347000
94000,Plains,1967,15942000
95000,Southeast,1967,42611000
96000,Southwest,1967,15734000
97000,Rocky Mountain,1967,4783000
98000,Far West,1967,25779000
Legend / Footnotes:,,1967,
1/ Census Bureau midyear population estimate. Estimates for 2010-2019 reflect Census Bureau midyear state population estimates available as of December 2019.,,1967,
* Estimates prior to 1950 are not available for Alaska and Hawaii.,,1967,
Note. All dollar estimates are in millions of current dollars (not adjusted for inflation). Calculations are performed on unrounded data.,,1967,
,,1967,
"Last updated: September 24, 2020-- revised statistics for 2013-2019.",,1967,
0,United States,1968,199312000
1000,Alabama,1968,3446000
2000,Alaska ,1968,285000
4000,Arizona,1968,1682000
5000,Arkansas,1968,1902000
6000,California,1968,19394000
8000,Colorado,1968,2120000
9000,Connecticut,1968,2964000
10000,Delaware,1968,534000
11000,District of Columbia,1968,778000
12000,Florida,1968,6433000
13000,Georgia,1968,4482000
15000,Hawaii ,1968,734000
16000,Idaho,1968,695000
17000,Illinois,1968,10995000
18000,Indiana,1968,5093000
19000,Iowa,1968,2803000
20000,Kansas,1968,2216000
21000,Kentucky,1968,3195000
22000,Louisiana,1968,3603000
23000,Maine,1968,994000
24000,Maryland,1968,3815000
25000,Massachusetts,1968,5618000
26000,Michigan,1968,8696000
27000,Minnesota,1968,3703000
28000,Mississippi,1968,2219000
29000,Missouri,1968,4568000
30000,Montana,1968,700000
31000,Nebraska,1968,1467000
32000,Nevada,1968,464000
33000,New Hampshire,1968,709000
34000,New Jersey,1968,7005000
35000,New Mexico,1968,994000
36000,New York,1968,18051000
37000,North Carolina,1968,5004000
38000,North Dakota,1968,621000
39000,Ohio,1968,10516000
40000,Oklahoma,1968,2503000
41000,Oregon,1968,2004000
42000,Pennsylvania,1968,11741000
44000,Rhode Island,1968,922000
45000,South Carolina,1968,2559000
46000,South Dakota,1968,669000
47000,Tennessee,1968,3878000
48000,Texas,1968,10819000
49000,Utah,1968,1029000
50000,Vermont,1968,430000
51000,Virginia,1968,4558000
53000,Washington,1968,3270000
54000,West Virginia,1968,1763000
55000,Wisconsin,1968,4345000
56000,Wyoming,1968,324000
91000,New England,1968,11637000
92000,Mideast,1968,41924000
93000,Great Lakes,1968,39645000
94000,Plains,1968,16047000
95000,Southeast,1968,43042000
96000,Southwest,1968,15998000
97000,Rocky Mountain,1968,4868000
98000,Far West,1968,26151000
Legend / Footnotes:,,1968,
1/ Census Bureau midyear population estimate. Estimates for 2010-2019 reflect Census Bureau midyear state population estimates available as of December 2019.,,1968,
* Estimates prior to 1950 are not available for Alaska and Hawaii.,,1968,
Note. All dollar estimates are in millions of current dollars (not adjusted for inflation). Calculations are performed on unrounded data.,,1968,
,,1968,
"Last updated: September 24, 2020-- revised statistics for 2013-2019.",,1968,
0,United States,1969,201298000
1000,Alabama,1969,3440000
2000,Alaska ,1969,296000
4000,Arizona,1969,1737000
5000,Arkansas,1969,1913000
6000,California,1969,19711000
8000,Colorado,1969,2166000
9000,Connecticut,1969,3000000
10000,Delaware,1969,540000
11000,District of Columbia,1969,762000
12000,Florida,1969,6641000
13000,Georgia,1969,4551000
15000,Hawaii ,1969,743000
16000,Idaho,1969,707000
17000,Illinois,1969,11039000
18000,Indiana,1969,5143000
19000,Iowa,1969,2805000
20000,Kansas,1969,2236000
21000,Kentucky,1969,3198000
22000,Louisiana,1969,3619000
23000,Maine,1969,992000
24000,Maryland,1969,3868000
25000,Massachusetts,1969,5650000
26000,Michigan,1969,8781000
27000,Minnesota,1969,3758000
28000,Mississippi,1969,2220000
29000,Missouri,1969,4640000
30000,Montana,1969,694000
31000,Nebraska,1969,1474000
32000,Nevada,1969,480000
33000,New Hampshire,1969,724000
34000,New Jersey,1969,7095000
35000,New Mexico,1969,1011000
36000,New York,1969,18105000
37000,North Carolina,1969,5031000
38000,North Dakota,1969,621000
39000,Ohio,1969,10563000
40000,Oklahoma,1969,2535000
41000,Oregon,1969,2062000
42000,Pennsylvania,1969,11741000
44000,Rhode Island,1969,932000
45000,South Carolina,1969,2570000
46000,South Dakota,1969,668000
47000,Tennessee,1969,3897000
48000,Texas,1969,11045000
49000,Utah,1969,1047000
50000,Vermont,1969,437000
51000,Virginia,1969,4614000
53000,Washington,1969,3343000
54000,West Virginia,1969,1746000
55000,Wisconsin,1969,4378000
56000,Wyoming,1969,329000
91000,New England,1969,11735000
92000,Mideast,1969,42111000
93000,Great Lakes,1969,39904000
94000,Plains,1969,16202000
95000,Southeast,1969,43440000
96000,Southwest,1969,16328000
97000,Rocky Mountain,1969,4943000
98000,Far West,1969,26635000
Legend / Footnotes:,,1969,
1/ Census Bureau midyear population estimate. Estimates for 2010-2019 reflect Census Bureau midyear state population estimates available as of December 2019.,,1969,
* Estimates prior to 1950 are not available for Alaska and Hawaii.,,1969,
Note. All dollar estimates are in millions of current dollars (not adjusted for inflation). Calculations are performed on unrounded data.,,1969,
,,1969,
"Last updated: September 24, 2020-- revised statistics for 2013-2019.",,1969,
0,United States,1970,203798722
1000,Alabama,1970,3449846
2000,Alaska ,1970,304328
4000,Arizona,1970,1794912
5000,Arkansas,1970,1930077
6000,California,1970,20023181
8000,Colorado,1970,2223979
9000,Connecticut,1970,3038782
10000,Delaware,1970,550332
11000,District of Columbia,1970,755087
12000,Florida,1970,6845353
13000,Georgia,1970,4605421
15000,Hawaii ,1970,762920
16000,Idaho,1970,717255
17000,Illinois,1970,11124681
18000,Indiana,1970,5203700
19000,Iowa,1970,2828534
20000,Kansas,1970,2247823
21000,Kentucky,1970,3230587
22000,Louisiana,1970,3650209
23000,Maine,1970,996784
24000,Maryland,1970,3938051
25000,Massachusetts,1970,5703706
26000,Michigan,1970,8896558
27000,Minnesota,1970,3815249
28000,Mississippi,1970,2221128
29000,Missouri,1970,4684768
30000,Montana,1970,697172
31000,Nebraska,1970,1487963
32000,Nevada,1970,493223
33000,New Hampshire,1970,741932
34000,New Jersey,1970,7190282
35000,New Mexico,1970,1023206
36000,New York,1970,18271605
37000,North Carolina,1970,5099150
